filepath,annotation,name,species
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\259.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\259.png,259.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\296.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\296.png,296.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\323.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\323.png,323.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\181.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\181.png,181.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\190.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\190.png,190.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\323.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\323.png,323.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\76.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\76.png,76.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\313.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\313.png,313.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\409.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\409.png,409.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\269.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\269.png,269.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\188.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\188.png,188.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\88.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\88.png,88.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\450.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\450.png,450.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\392.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\392.png,392.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\244.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\244.png,244.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\2.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\2.png,2.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\322.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\322.png,322.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\177.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\177.png,177.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\595.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\595.png,595.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\470.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\470.png,470.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\193.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\193.png,193.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\533.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\533.png,533.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\499.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\499.png,499.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\111.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\111.png,111.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\448.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\448.png,448.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\225.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\225.png,225.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\188.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\188.png,188.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\289.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\289.png,289.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\233.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\233.png,233.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\114.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\114.png,114.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\273.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\273.png,273.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\330.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\330.png,330.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\404.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\404.png,404.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\252.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\252.png,252.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\141.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\141.png,141.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\221.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\221.png,221.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\348.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\348.png,348.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\126.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\126.png,126.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\305.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\305.png,305.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\245.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\245.png,245.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\494.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\494.png,494.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\362.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\362.png,362.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\178.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\178.png,178.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\87.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\87.png,87.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\203.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\203.png,203.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\391.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\391.png,391.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\453.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\453.png,453.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\238.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\238.png,238.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\95.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\95.png,95.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\54.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\54.png,54.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\266.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\266.png,266.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\318.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\318.png,318.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\238.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\238.png,238.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\220.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\220.png,220.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\442.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\442.png,442.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\553.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\553.png,553.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\317.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\317.png,317.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\93.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\93.png,93.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\672.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\672.png,672.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\234.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\234.png,234.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\274.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\274.png,274.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\59.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\59.png,59.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\56.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\56.png,56.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\685.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\685.png,685.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\448.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\448.png,448.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\60.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\60.png,60.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\84.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\84.png,84.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\134.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\134.png,134.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\244.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\244.png,244.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\139.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\139.png,139.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\20.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\20.png,20.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\435.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\435.png,435.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\7.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\7.png,7.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\55.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\55.png,55.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\25.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\25.png,25.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\171.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\171.png,171.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\51.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\51.png,51.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\188.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\188.png,188.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\571.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\571.png,571.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\437.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\437.png,437.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\5.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\5.png,5.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\630.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\630.png,630.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\104.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\104.png,104.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\471.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\471.png,471.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\95.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\95.png,95.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\159.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\159.png,159.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\148.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\148.png,148.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\47.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\47.png,47.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\1.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\1.png,1.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\377.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\377.png,377.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\204.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\204.png,204.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\65.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\65.png,65.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\337.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\337.png,337.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\7.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\7.png,7.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\247.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\247.png,247.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\92.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\92.png,92.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\157.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\157.png,157.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\192.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\192.png,192.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\288.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\288.png,288.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\129.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\129.png,129.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\368.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\368.png,368.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\502.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\502.png,502.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\65.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\65.png,65.png,Charlock
